timestamp,steerAngle,enco_0,enco_1,enco_2,enco_3,throttle,
5.888794660568237,256,10,10,0,0,40,
5.904797077178955,256,10,10,0,0,40,
5.934793710708618,256,10,10,0,0,40,
5.950793981552124,255,10,10,0,0,40,
5.980795621871948,256,10,10,0,0,40,
6.010794639587402,256,10,10,0,0,40,
6.042794942855835,256,10,10,0,0,40,
6.0727927684783936,256,10,10,0,0,40,
6.0887932777404785,256,10,10,0,0,40,
6.118794679641724,256,10,10,0,0,40,
6.146793365478516,256,10,10,0,0,40,
6.176792144775391,256,10,10,0,0,40,
6.192793130874634,256,10,10,0,0,40,
6.222799301147461,256,10,10,0,0,40,
6.252796173095703,256,10,10,0,0,40,
6.2807934284210205,256,10,10,0,0,40,
6.3118860721588135,256,10,10,0,0,40,
6.342949867248535,256,10,10,0,0,40,
6.370952367782593,256,10,10,0,0,40,
6.4009480476379395,256,10,10,0,0,40,
6.430948734283447,256,10,10,0,0,40,
6.460947513580322,256,10,10,0,0,40,
6.4889490604400635,256,10,10,0,0,40,
6.504949569702148,256,10,10,0,0,40,
6.534947872161865,256,10,10,0,0,40,
6.552968263626099,256,10,10,0,0,40,
6.5829479694366455,256,10,10,0,0,40,
6.599994897842407,256,10,10,0,0,40,
6.631969213485718,256,10,10,0,0,40,
6.6612396240234375,256,10,10,0,0,40,
6.693240404129028,256,10,10,0,0,40,
6.721239805221558,256,10,10,0,0,40,
6.755240201950073,256,10,10,0,0,40,
6.781240940093994,256,10,10,0,0,40,
6.7972412109375,256,10,10,0,0,40,
6.827254772186279,256,10,10,0,0,40,
6.857240676879883,256,10,10,0,0,40,
6.873239517211914,256,10,10,0,0,40,
6.889239311218262,256,10,10,0,0,40,
6.91924262046814,256,10,10,0,0,40,
6.9492433071136475,256,10,10,0,0,40,
6.979378938674927,256,10,10,0,0,40,
7.009237289428711,256,10,10,0,0,40,
7.025238037109375,256,10,10,0,0,40,
7.0412397384643555,256,10,10,0,0,40,
7.057239532470703,255,10,10,0,0,40,
7.087284564971924,256,10,10,0,0,40,
7.119057655334473,256,10,10,0,0,40,
7.149063348770142,256,10,10,0,0,40,
7.177052736282349,256,10,10,0,0,40,
7.207060813903809,256,10,10,0,0,40,
7.237056732177734,256,10,10,0,0,40,
7.264987945556641,256,10,10,0,0,40,
7.296146869659424,255,10,10,0,0,40,
7.330143213272095,256,10,10,0,0,40,
7.356140375137329,256,10,10,0,0,40,
7.374169111251831,256,10,10,0,0,40,
7.406142234802246,256,10,10,0,0,40,
7.434142112731934,256,10,10,0,0,40,
7.464139938354492,256,10,10,0,0,40,
7.496146202087402,256,10,10,0,0,40,
7.524145603179932,256,10,10,0,0,40,
7.5561442375183105,256,10,10,0,0,40,
7.587346076965332,256,10,10,0,0,40,
7.6212873458862305,256,10,10,0,0,40,
7.647283315658569,255,10,10,0,0,40,
7.6768958568573,256,10,10,0,0,40,
7.694908380508423,256,10,10,0,0,40,
7.728917837142944,256,10,10,0,0,40,
7.75490140914917,256,10,10,0,0,40,
7.78701114654541,256,10,10,0,0,40,
7.814978122711182,256,10,10,0,0,40,
7.846108913421631,256,10,10,0,0,40,
7.876139402389526,256,10,10,0,0,40,
7.908104181289673,256,10,10,0,0,40,
7.942108154296875,256,10,10,0,0,40,
7.968109607696533,256,10,10,0,0,40,
7.998102903366089,256,10,10,0,0,40,
8.025529861450195,256,10,10,0,0,40,
8.043566226959229,256,10,10,0,0,40,
8.07554006576538,255,10,10,0,0,40,
8.103392601013184,256,10,10,0,0,40,
8.13541579246521,256,10,10,0,0,40,
8.163414001464844,256,10,10,0,0,40,
8.19455885887146,256,10,10,0,0,40,
8.224549055099487,256,10,10,0,0,40,
8.250546216964722,256,10,10,0,0,40,
8.278512477874756,256,10,10,0,0,40,
8.311660766601562,256,10,10,0,0,40,
8.340412139892578,256,10,10,0,0,40,
8.368369340896606,256,10,10,0,0,40,
8.395975589752197,255,10,10,0,0,40,
8.429976224899292,256,10,10,0,0,40,
8.45594048500061,256,10,10,0,0,40,
8.484031915664673,256,10,10,0,0,40,
8.511479139328003,256,10,10,0,0,40,
8.528491020202637,256,10,10,0,0,40,
8.560490846633911,256,10,10,0,0,40,
8.589078664779663,256,10,10,0,0,40,
8.619097232818604,256,10,10,0,0,40,
8.64709758758545,256,10,10,0,0,40,
8.67509388923645,256,10,10,0,0,40,
8.693097114562988,256,10,10,0,0,40,
8.721092462539673,256,10,10,0,0,40,
8.751094818115234,256,10,10,0,0,40,
8.76937747001648,256,10,10,0,0,40,
8.809368133544922,256,10,10,0,0,40,
8.833365440368652,256,10,10,0,0,40,
8.861364603042603,256,10,10,0,0,40,
8.8773934841156,256,10,10,0,0,40,
8.907366752624512,256,10,10,0,0,40,
8.937366247177124,256,10,10,0,0,40,
8.967368602752686,256,10,10,0,0,40,
8.9834303855896,256,10,10,0,0,40,
9.01136326789856,256,10,10,0,0,40,
9.029364585876465,256,10,10,0,0,40,
9.045363903045654,256,10,10,0,0,40,
9.06136679649353,256,10,10,0,0,40,
9.09136438369751,256,10,10,0,0,40,
9.10653567314148,255,10,10,0,0,40,
9.124552249908447,256,10,10,0,0,40,
9.15454888343811,256,10,10,0,0,40,
9.184547185897827,256,10,10,0,0,40,
9.214548110961914,256,10,10,0,0,40,
9.244545459747314,255,10,10,0,0,40,
9.27454948425293,256,10,10,0,0,40,
9.306552648544312,256,10,10,0,0,40,
9.334449768066406,256,10,10,0,0,40,
9.366450548171997,256,10,10,0,0,40,
9.394437789916992,256,10,10,0,0,40,
9.410436630249023,256,10,10,0,0,40,
9.439128875732422,256,10,10,0,0,40,
9.455142259597778,256,10,10,0,0,40,
9.47320818901062,255,10,10,0,0,40,
9.505143880844116,256,10,10,0,0,40,
9.535144329071045,255,10,10,0,0,40,
9.56210470199585,256,10,10,0,0,40,
9.578513145446777,256,10,10,0,0,40,
9.610640525817871,256,10,10,0,0,40,
9.646634817123413,256,10,10,0,0,40,
9.672640085220337,256,10,10,0,0,40,
9.700645208358765,256,10,10,0,0,40,
9.730635166168213,255,10,10,0,0,40,
9.760626316070557,256,10,10,0,0,40,
9.77665662765503,256,10,10,0,0,40,
9.792659521102905,256,10,10,0,0,40,
9.808659076690674,256,10,10,0,0,40,
9.842665910720825,256,10,10,0,0,40,
9.870664596557617,255,10,10,0,0,40,
9.900742053985596,256,10,10,0,0,40,
9.931922197341919,256,10,10,0,0,40,
9.959916353225708,256,10,10,0,0,40,
9.989912033081055,256,10,10,0,0,40,
10.009927749633789,256,10,10,0,0,40,
10.037068367004395,256,10,10,0,0,40,
10.055146932601929,256,10,10,0,0,40,
10.085084676742554,256,10,10,0,0,40,
10.101083278656006,256,10,10,0,0,40,
10.121384859085083,256,10,10,0,0,40,
10.151351690292358,256,10,10,0,0,40,
10.180897951126099,256,10,10,0,0,40,
10.196916341781616,256,10,10,0,0,40,
10.212915182113647,256,10,10,0,0,40,
10.230042934417725,255,10,10,0,0,40,
10.261041164398193,256,10,10,0,0,40,
10.290201663970947,256,10,10,0,0,40,
10.321404218673706,255,10,10,0,0,40,
10.337423324584961,256,10,10,0,0,40,
10.368876218795776,256,10,10,0,0,40,
10.396921157836914,256,10,10,0,0,40,
10.428392171859741,256,10,10,0,0,40,
10.458647727966309,256,10,10,0,0,40,
10.474644899368286,256,10,10,0,0,40,
10.492027282714844,256,10,10,0,0,40,
10.522369623184204,256,10,10,0,0,40,
10.55339765548706,256,10,10,0,0,40,
10.582846403121948,256,10,10,0,0,40,
10.612848997116089,255,10,10,0,0,40,
10.642846584320068,255,10,10,0,0,40,
10.658844947814941,255,10,10,0,0,40,
10.674846649169922,255,10,10,0,0,40,
10.704846143722534,255,10,10,0,0,40,
10.720846176147461,255,10,10,0,0,40,
10.75084924697876,256,10,10,0,0,40,
10.766845941543579,256,10,10,0,0,40,
10.784867763519287,256,10,10,0,0,40,
10.814850330352783,256,10,10,0,0,40,
10.844925165176392,255,10,10,0,0,40,
10.862926483154297,256,10,10,0,0,40,
10.892021894454956,256,10,10,0,0,40,
10.91002607345581,256,10,10,0,0,40,
10.940016984939575,256,10,10,0,0,40,
10.970011234283447,256,10,10,0,0,40,
11.000013589859009,256,10,10,0,0,40,
11.032025337219238,256,10,10,0,0,40,
11.060017585754395,255,10,10,0,0,40,
11.09201955795288,256,10,10,0,0,40,
11.123178482055664,256,10,10,0,0,40,
11.153153419494629,255,10,10,0,0,40,
11.186662912368774,256,10,10,0,0,40,
11.21929121017456,256,10,10,0,0,40,
11.251246690750122,256,10,10,0,0,40,
11.281246662139893,256,10,10,0,0,40,
11.311062097549438,256,10,10,0,0,40,
11.347003936767578,256,10,10,0,0,40,
11.370997190475464,255,10,10,0,0,40,
11.400996685028076,256,10,10,0,0,40,
11.416993141174316,256,10,10,0,0,40,
11.435017108917236,256,10,10,0,0,40,
11.467048645019531,256,10,10,0,0,40,
11.498956441879272,256,10,10,0,0,40,
11.526957750320435,256,10,10,0,0,40,
11.55903935432434,256,10,10,0,0,40,
11.59303593635559,256,10,10,0,0,40,
11.621059894561768,256,10,10,0,0,40,
11.65106201171875,256,10,10,0,0,40,
11.667591333389282,256,10,10,0,0,40,
11.700119018554688,256,10,10,0,0,40,
11.732118606567383,256,10,10,0,0,40,
11.760155200958252,256,10,10,0,0,40,
11.791290283203125,256,10,10,0,0,40,
11.811306476593018,256,10,10,0,0,40,
11.841048240661621,256,10,10,0,0,40,
11.86705493927002,256,10,10,0,0,40,
11.900128364562988,255,10,10,0,0,40,
11.930129289627075,256,10,10,0,0,40,
11.962179183959961,256,10,10,0,0,40,
11.994124174118042,256,10,10,0,0,40,
12.02411699295044,256,10,10,0,0,40,
12.042150497436523,256,10,10,0,0,40,
12.07615041732788,256,10,10,0,0,40,
12.10211706161499,256,10,10,0,0,40,
12.120121717453003,256,10,10,0,0,40,
12.152122497558594,256,10,10,0,0,40,
12.18213963508606,256,10,10,0,0,40,
12.212202548980713,256,10,10,0,0,40,
12.240195512771606,256,10,10,0,0,40,
12.256192684173584,256,10,10,0,0,40,
12.288310050964355,256,10,10,0,0,40,
12.31629729270935,256,10,10,0,0,40,
12.346068620681763,256,10,10,0,0,40,
12.380263805389404,256,10,10,0,0,40,
12.40424108505249,256,10,10,0,0,40,
12.436239242553711,256,10,10,0,0,40,
12.46623706817627,256,10,10,0,0,40,
12.496235609054565,256,10,10,0,0,40,
12.526250839233398,256,10,10,0,0,40,
12.558242082595825,256,10,10,0,0,40,
12.58593463897705,256,10,10,0,0,40,
12.61796498298645,255,10,10,0,0,40,
12.645974397659302,256,10,10,0,0,40,
12.6782066822052,256,10,10,0,0,40,
12.710298538208008,256,10,10,0,0,40,
12.74429965019226,256,10,10,0,0,40,
12.772287845611572,256,10,10,0,0,40,
12.790532350540161,256,10,10,0,0,40,
12.820536136627197,256,10,10,0,0,40,
12.851185083389282,256,10,10,0,0,40,
12.885457277297974,255,10,10,0,0,40,
12.915470600128174,256,10,10,0,0,40,
12.943487644195557,255,10,10,0,0,40,
12.95948076248169,256,10,10,0,0,40,
12.975524187088013,256,10,10,0,0,40,
13.003443241119385,256,10,10,0,0,40,
13.023053169250488,256,10,10,0,0,40,
13.055061101913452,256,10,10,0,0,40,
13.079048871994019,256,10,10,0,0,40,
13.095091104507446,256,10,10,0,0,40,
13.112279415130615,256,10,10,0,0,40,
13.148304462432861,256,10,10,0,0,40,
13.172282695770264,256,10,10,0,0,40,
13.190418243408203,256,10,10,0,0,40,
13.220584869384766,256,10,10,0,0,40,
13.250566005706787,255,10,10,0,0,40,
13.280576229095459,256,10,10,0,0,40,
13.308559894561768,256,10,10,0,0,40,
13.32442831993103,256,10,10,0,0,40,
13.344452619552612,255,10,10,0,0,40,
13.372467517852783,256,10,10,0,0,40,
13.398442029953003,255,10,10,0,0,40,
13.430712699890137,256,10,10,0,0,40,
13.460649013519287,256,10,10,0,0,40,
13.476649522781372,256,10,10,0,0,40,
13.506646394729614,256,10,10,0,0,40,
13.522648096084595,255,10,10,0,0,40,
13.540031671524048,256,10,10,0,0,40,
13.572154521942139,255,10,10,0,0,40,
13.602134466171265,256,10,10,0,0,40,
13.630133628845215,256,10,10,0,0,40,
13.660133123397827,255,10,10,0,0,40,
13.692146301269531,255,10,10,0,0,40,
13.724258661270142,255,10,10,0,0,40,
13.754245519638062,255,10,10,0,0,40,
13.7702476978302,255,10,10,0,0,40,
13.803109169006348,256,10,10,0,0,40,
13.835222005844116,256,10,10,0,0,40,
13.863211870193481,255,10,10,0,0,40,
13.897165298461914,255,10,10,0,0,40,
13.925152778625488,255,10,10,0,0,40,
13.955147743225098,255,10,10,0,0,40,
13.971206903457642,255,10,10,0,0,40,
13.987155199050903,255,10,10,0,0,40,
14.006567239761353,255,10,10,0,0,40,
14.036565065383911,255,10,10,0,0,40,
14.068565130233765,255,10,10,0,0,40,
14.098556756973267,255,10,10,0,0,40,
14.115210771560669,255,10,10,0,0,40,
14.133226871490479,255,10,10,0,0,40,
14.163223266601562,256,10,10,0,0,40,
14.19521450996399,255,10,10,0,0,40,
14.229423761367798,255,10,10,0,0,40,
14.26161789894104,255,10,10,0,0,40,
14.293814897537231,255,10,10,0,0,40,
14.323963165283203,255,10,10,0,0,40,
14.356020450592041,255,10,10,0,0,40,
14.386603116989136,255,10,10,0,0,40,
14.415412187576294,256,10,10,0,0,40,
14.445415735244751,255,10,10,0,0,40,
14.475406885147095,255,10,10,0,0,40,
14.49140977859497,256,10,10,0,0,40,
14.521412134170532,255,10,10,0,0,40,
14.537408590316772,255,10,10,0,0,40,
14.553408145904541,256,10,10,0,0,40,
14.573431491851807,255,10,10,0,0,40,
14.603421211242676,255,10,10,0,0,40,
14.629411458969116,256,10,10,0,0,40,
14.661564588546753,255,10,10,0,0,40,
14.69356369972229,255,10,10,0,0,40,
14.725625276565552,255,10,10,0,0,40,
14.753551483154297,255,10,10,0,0,40,
14.785562992095947,255,10,10,0,0,40,
14.817792415618896,255,10,10,0,0,40,
14.84783673286438,255,10,10,0,0,40,
14.863879919052124,256,10,10,0,0,40,
14.89891529083252,255,10,10,0,0,40,
14.926918983459473,255,10,10,0,0,40,
14.95691728591919,255,10,10,0,0,40,
14.986903667449951,255,10,10,0,0,40,
15.002902507781982,256,10,10,0,0,40,
15.022921085357666,255,10,10,0,0,40,
15.052922010421753,255,10,10,0,0,40,
15.082913637161255,256,10,10,0,0,40,
15.116908311843872,255,10,10,0,0,40,
15.143157005310059,256,10,10,0,0,40,
15.173156261444092,255,10,10,0,0,40,
15.203149557113647,255,10,10,0,0,40,
15.234673023223877,256,10,10,0,0,40,
15.264712572097778,256,10,10,0,0,40,
15.279655933380127,255,10,10,0,0,40,
15.299691915512085,255,10,10,0,0,40,
15.331677436828613,255,10,10,0,0,40,
15.36036205291748,256,10,10,0,0,40,
15.390380859375,255,10,10,0,0,40,
15.417797565460205,256,10,10,0,0,40,
15.436130285263062,255,10,10,0,0,40,
15.46807861328125,255,10,10,0,0,40,
15.494100332260132,255,10,10,0,0,40,
15.512205839157104,256,10,10,0,0,40,
15.544198036193848,255,10,10,0,0,40,
15.576189756393433,255,10,10,0,0,40,
15.604667663574219,256,10,10,0,0,40,
15.636731147766113,255,10,10,0,0,40,
15.668849229812622,255,10,10,0,0,40,
15.698848009109497,255,10,10,0,0,40,
15.726844549179077,255,10,10,0,0,40,
15.756981611251831,255,10,10,0,0,40,
15.79194450378418,255,10,10,0,0,40,
15.821984052658081,255,10,10,0,0,40,
15.851932287216187,256,10,10,0,0,40,
15.884336948394775,255,10,10,0,0,40,
15.914320468902588,255,10,10,0,0,40,
15.942320108413696,256,10,10,0,0,40,
15.958473443984985,255,10,10,0,0,40,
15.988926649093628,255,10,10,0,0,40,
16.004942417144775,255,10,10,0,0,40,
16.022098302841187,255,10,10,0,0,40,
16.05224299430847,255,10,10,0,0,40,
16.08412194252014,255,10,10,0,0,40,
16.115925550460815,255,10,10,0,0,40,
16.144604444503784,256,10,10,0,0,40,
16.177407026290894,255,10,10,0,0,40,
16.209368467330933,255,10,10,0,0,40,
16.239367723464966,255,10,10,0,0,40,
16.257259368896484,255,10,10,0,0,40,
16.286446809768677,255,10,10,0,0,40,
16.317466020584106,255,10,10,0,0,40,
16.349865436553955,255,10,10,0,0,40,
16.381162643432617,255,10,10,0,0,40,
16.411497831344604,255,10,10,0,0,40,
16.440925121307373,255,10,10,0,0,40,
16.471900463104248,255,10,10,0,0,40,
16.502371311187744,255,10,10,0,0,40,
16.533830642700195,256,10,10,0,0,40,
16.565593004226685,256,10,10,0,0,40,
16.597321033477783,256,10,10,0,0,40,
16.628092288970947,255,10,10,0,0,40,
16.65785837173462,255,10,10,0,0,40,
16.6878559589386,255,10,10,0,0,40,
16.703897953033447,255,10,10,0,0,40,
16.734095096588135,255,10,10,0,0,40,
16.766316175460815,255,10,10,0,0,40,
16.79833221435547,255,10,10,0,0,40,
16.82630181312561,256,10,10,0,0,40,
16.8553626537323,256,10,10,0,0,40,
16.88935661315918,255,10,10,0,0,40,
16.91580605506897,255,10,10,0,0,40,
16.946152925491333,255,10,10,0,0,40,
16.962151765823364,256,10,10,0,0,40,
16.978152990341187,255,10,10,0,0,40,
16.994193077087402,256,10,10,0,0,40,
17.02761960029602,256,10,10,0,0,40,
17.058947801589966,255,10,10,0,0,40,
17.093016386032104,256,10,10,0,0,40,
17.120985746383667,255,10,10,0,0,40,
17.148945331573486,255,10,10,0,0,40,
17.16719913482666,256,10,10,0,0,40,
17.199317932128906,255,10,10,0,0,40,
17.229322910308838,255,10,10,0,0,40,
17.259310960769653,255,10,10,0,0,40,
17.287252187728882,255,10,10,0,0,40,
17.317174911499023,255,10,10,0,0,40,
17.347569465637207,255,10,10,0,0,40,
17.379574060440063,255,10,10,0,0,40,
17.40956139564514,255,10,10,0,0,40,
17.42664647102356,255,10,10,0,0,40,
17.458636045455933,255,10,10,0,0,40,
17.488620281219482,255,10,10,0,0,40,
17.516618251800537,255,10,10,0,0,40,
17.534706115722656,255,10,10,0,0,40,
