1586083723763,211.89,-1.3199999,0.21
1586083723784,211.76,-1.37,0.08
1586083723805,211.7,-1.43,-0.089999996
1586083723823,211.72,-1.5,-0.32
1586083723843,211.84,-1.53,-0.39999998
1586083723863,212.08,-1.5699999,-0.31
1586083723884,212.31999,-1.6899999,-0.17
1586083723904,212.40999,-1.8199999,-0.04
1586083723924,212.44,-1.86,0.03
1586083723965,212.5,-1.8299999,0.049999997
1586083723965,212.58,-1.8499999,0.089999996
1586083723984,212.65999,-1.93,0.12
1586083724003,212.68,-1.9699999,0.11
1586083724023,212.75,-1.91,0.13
1586083724044,212.86,-1.8199999,0.17
1586083724063,212.94,-1.8199999,0.25
1586083724084,212.97,-1.8499999,0.32999998
1586083724104,213.01999,-1.8399999,0.42999998
1586083724124,213.04999,-1.8399999,0.48
1586083724155,213.01,-1.8499999,0.41
1586083724164,212.94,-1.9,0.29999998
1586083724185,212.83,-2.01,0.17999999
1586083724204,212.75,-2.09,0.089999996
1586083724223,212.70999,-2.2,0.04
1586083724243,212.65999,-2.33,0.07
1586083724263,212.58,-2.49,0.14
1586083724284,212.47,-2.71,0.22999999
1586083724303,212.37,-2.84,0.26999998
1586083724323,212.22,-2.95,0.26
1586083724355,212.08,-3.08,0.24
1586083724363,212.04999,-3.23,0.22999999
1586083724384,212.01999,-3.3799999,0.26999998
1586083724404,211.95999,-3.58,0.35999998
1586083724423,211.97,-3.74,0.5
1586083724443,212.03,-3.85,0.75
1586083724463,212.09999,-4.02,1.14
1586083724484,212.15,-4.27,1.51
1586083724503,212.15999,-4.5299997,1.87
1586083724524,212.14,-4.7799997,2.2
1586083724556,212.08,-4.89,2.29
1586083724563,212.01999,-4.95,2.3899999
1586083724584,211.98999,-5.0299997,2.61
1586083724604,212.01,-5.0899997,2.83
1586083724627,212.03,-5.16,3.05
1586083724645,212.0,-5.19,3.1499999
1586083724665,212.01,-5.16,3.1399999
1586083724684,212.08,-5.08,3.03
1586083724703,212.08,-5.0099998,2.83
1586083724723,212.06999,-4.97,2.6299999
1586083724753,212.08,-4.96,2.48
1586083724764,212.04999,-4.96,2.36
1586083724783,211.98999,-4.93,2.24
1586083724804,211.97,-4.91,2.2
1586083724823,211.95999,-4.96,2.22
1586083724843,211.92,-5.0699997,2.26
1586083724863,211.89,-5.17,2.3
1586083724884,211.84999,-5.25,2.31
1586083724903,211.84,-5.2799997,2.31
1586083724923,211.84,-5.29,2.3
1586083724954,211.84999,-5.2999997,2.3
1586083724963,211.86,-5.33,2.28
1586083724983,211.87999,-5.3199997,2.18
1586083725004,211.89,-5.2599998,2.09
1586083725023,211.90999,-5.2,2.02
1586083725043,211.92,-5.16,2.04
1586083725063,211.93,-5.1099997,2.08
1586083725085,211.94,-5.0499997,2.08
1586083725104,211.93,-5.02,2.01
1586083725124,211.90999,-4.98,1.9
1586083725163,211.87999,-4.94,1.81
1586083725163,211.84999,-4.9,1.74
1586083725184,211.86,-4.9,1.73
1586083725203,211.84,-4.93,1.7099999
1586083725223,211.81999,-4.94,1.66
1586083725244,211.79999,-4.94,1.61
1586083725263,211.79,-4.92,1.5699999
1586083725284,211.81999,-4.8599997,1.5699999
1586083725304,211.84,-4.83,1.5799999
1586083725324,211.84999,-4.81,1.5999999
1586083725364,211.86,-4.7599998,1.5899999
1586083725366,211.89,-4.61,1.51
1586083725384,211.92,-4.46,1.43
1586083725403,211.94,-4.38,1.39
1586083725424,211.93,-4.39,1.38
1586083725443,211.9,-4.42,1.39
1586083725463,211.87999,-4.41,1.39
1586083725485,211.87,-4.36,1.42
1586083725504,211.89,-4.36,1.4599999
1586083725523,211.92,-4.36,1.43
1586083725555,211.95999,-4.35,1.4
1586083725563,212.03,-4.27,1.41
1586083725584,212.12,-4.13,1.38
1586083725605,212.18,-4.04,1.3
1586083725623,212.22,-4.02,1.1999999
1586083725644,212.26999,-4.06,1.0699999
1586083725663,212.31,-4.11,0.96999997
1586083725684,212.37,-4.12,0.94
1586083725704,212.42,-4.1,0.96
1586083725724,212.5,-4.11,1.01
1586083725760,212.56,-4.15,1.05
1586083725763,212.59999,-4.22,1.0799999
1586083725784,212.65,-4.33,1.11
1586083725803,212.7,-4.4,1.15
1586083725823,212.78,-4.4,1.13
1586083725844,212.86,-4.39,1.02
1586083725863,212.92,-4.39,0.84
1586083725884,212.97,-4.41,0.65
1586083725903,213.01999,-4.44,0.59999996
1586083725923,213.04999,-4.44,0.63
1586083725952,213.06999,-4.38,0.58
1586083725964,213.06999,-4.35,0.47
1586083725984,213.04999,-4.41,0.44
1586083726004,213.04,-4.5099998,0.44
1586083726023,213.04,-4.5899997,0.44
1586083726043,213.08,-4.5899997,0.52
1586083726064,213.17,-4.56,0.63
1586083726084,213.25,-4.58,0.66999996
1586083726104,213.29999,-4.61,0.61
1586083726124,213.33,-4.65,0.48
1586083726160,213.26999,-4.65,0.22999999
1586083726164,213.09,-4.62,-0.06
1586083726184,212.81999,-4.63,-0.26999998
1586083726205,212.54,-4.73,-0.26
1586083726223,212.33,-4.8199997,-0.17
1586083726243,212.14,-4.8599997,-0.12
1586083726263,211.93,-4.93,-0.24
1586083726286,211.7,-5.13,-0.42
1586083726304,211.51,-5.3599997,-0.48
1586083726324,211.34,-5.56,-0.44
1586083726360,211.19,-5.7,-0.34
1586083726363,211.06,-5.89,-0.17999999
1586083726384,210.92,-6.2,0.07
1586083726403,210.78,-6.5099998,0.31
1586083726423,210.65999,-6.79,0.52
1586083726444,210.56999,-7.04,0.72999996
1586083726463,210.48,-7.41,0.9
1586083726485,210.31,-8.08,0.97999996
1586083726504,210.14,-8.76,1.03
1586083726523,209.95,-9.48,0.96999997
1586083726554,209.84999,-10.04,0.96999997
1586083726564,209.89,-10.26,1.14
1586083726584,209.95999,-10.15,1.15
1586083726604,209.97,-10.08,0.78999996
1586083726623,209.81,-10.23,0.17
1586083726643,209.65999,-10.36,-0.16
1586083726663,209.62999,-10.25,-0.13
1586083726685,209.72,-9.84,0.099999994
1586083726704,209.73,-9.4,0.17999999
1586083726723,209.61,-9.11,-0.01
1586083726761,209.36,-9.05,-0.39
1586083726764,209.11,-9.12,-0.65
1586083726784,208.93,-9.17,-0.59999996
1586083726804,208.84,-9.07,-0.38
1586083726823,208.76,-8.86,-0.19
1586083726843,208.65999,-8.63,-0.11
1586083726863,208.59,-8.559999,-0.11
1586083726883,208.56,-8.58,-0.04
1586083726904,208.59999,-8.61,0.099999994
1586083726924,208.65999,-8.51,0.21
1586083726960,208.70999,-8.4,0.22
1586083726964,208.76999,-8.4,0.24
1586083726984,208.87999,-8.429999,0.26
1586083727004,209.0,-8.53,0.31
1586083727024,209.14,-8.69,0.41
1586083727044,209.31999,-8.79,0.55
1586083727063,209.48,-8.8,0.59
1586083727084,209.68,-8.74,0.5
1586083727103,209.86,-8.75,0.44
1586083727123,210.09999,-8.7699995,0.45
1586083727163,210.31,-8.73,0.44
1586083727165,210.54999,-8.59,0.44
1586083727184,210.83,-8.4,0.53999996
1586083727204,211.04,-8.32,0.61
1586083727223,211.19,-8.38,0.65
1586083727243,211.29,-8.46,0.68
1586083727264,211.4,-8.41,0.64
1586083727284,211.54999,-8.309999,0.63
1586083727303,211.69,-8.309999,0.66999996
1586083727323,211.87,-8.33,0.71999997
1586083727360,212.08,-8.349999,0.71999997
1586083727363,212.31,-8.32,0.69
1586083727385,212.58,-8.19,0.55
1586083727404,212.84999,-8.05,0.42
1586083727424,213.06,-7.96,0.35999998
1586083727444,213.26,-7.89,0.29999998
1586083727463,213.44,-7.8599997,0.29
1586083727484,213.62,-7.79,0.32
1586083727504,213.79,-7.5899997,0.32999998
1586083727526,213.98999,-7.19,0.34
1586083727560,214.18,-6.8599997,0.42
1586083727563,214.31999,-6.68,0.56
1586083727584,214.40999,-6.5299997,0.72999996
1586083727603,214.43,-6.37,0.76
1586083727624,214.40999,-6.14,0.69
1586083727644,214.4,-5.7999997,0.62
1586083727663,214.40999,-5.58,0.7
1586083727684,214.44,-5.5699997,0.9
1586083727704,214.40999,-5.5499997,0.97999996
1586083727723,214.34999,-5.41,0.90999997
1586083727762,214.31,-5.37,0.9
1586083727765,214.29,-5.42,1.02
1586083727784,214.26999,-5.5099998,1.17
1586083727804,214.2,-5.67,1.3399999
1586083727823,214.06999,-5.9,1.4399999
1586083727843,213.92,-6.1,1.42
1586083727863,213.73999,-6.2999997,1.39
1586083727885,213.53,-6.58,1.48
1586083727903,213.4,-6.83,1.7099999
1586083727923,213.22,-7.16,2.01
1586083727960,212.98999,-7.6,2.22
1586083727963,212.72,-8.19,2.3
1586083727985,212.47,-8.79,2.22
1586083728005,212.31,-9.28,2.19
1586083728023,212.15999,-9.71,2.1499999
1586083728044,212.04,-10.15,2.12
1586083728063,211.95999,-10.42,2.22
1586083728084,211.90999,-10.41,2.3999999
1586083728104,211.79,-10.389999,2.4299998
1586083728124,211.56,-10.45,2.4199998
1586083728153,211.31,-10.51,2.4099998
1586083728163,211.06999,-10.57,2.35
1586083728184,210.89,-10.599999,2.33
1586083728204,210.83,-10.38,2.4299998
1586083728223,210.84999,-9.92,2.48
1586083728244,210.79,-9.469999,2.34
1586083728263,210.62,-9.44,2.18
1586083728284,210.37,-9.5199995,2.1
1586083728304,210.14,-9.5,2.1
1586083728323,209.95,-9.36,2.1399999
1586083728361,209.79,-9.16,2.1599998
1586083728364,209.64,-9.01,2.1499999
1586083728385,209.53,-8.99,2.11
1586083728405,209.48,-9.03,2.08
1586083728423,209.48,-8.98,1.9799999
1586083728443,209.45999,-8.889999,1.8299999
1586083728463,209.42,-8.83,1.66
1586083728485,209.42,-8.94,1.4499999
1586083728504,209.45,-9.17,1.25
1586083728523,209.48999,-9.5199995,1.01
1586083728560,209.53,-9.87,0.85999995
1586083728564,209.56,-10.2699995,0.89
1586083728585,209.56,-10.809999,0.96999997
1586083728605,209.61,-11.349999,1.1999999
1586083728624,209.79,-11.71,1.4599999
1586083728644,210.09,-11.889999,1.5899999
1586083728664,210.37999,-12.0,1.52
1586083728684,210.56999,-12.29,1.27
1586083728704,210.72,-12.639999,0.98999995
1586083728724,210.95,-12.599999,0.85999995
1586083728760,211.23999,-12.009999,0.89
1586083728763,211.31,-11.49,0.69
1586083728785,211.04,-11.5,0.34
1586083728805,210.78,-11.55,0.16
1586083728824,210.7,-11.259999,0.17
1586083728845,210.72,-10.67,0.14
1586083728864,210.75,-10.33,0.07
1586083728884,210.70999,-10.38,0.04
1586083728904,210.62,-10.62,0.04
1586083728923,210.48,-10.889999,0.01
1586083728959,210.4,-11.08,0.089999996
1586083728964,210.34999,-11.32,0.29999998
1586083728984,210.25,-11.78,0.56
1586083729003,210.06,-12.32,0.74
1586083729023,209.76999,-12.83,0.75
1586083729044,209.58,-13.219999,0.78
1586083729064,209.53,-13.5199995,0.96
1586083729085,209.54999,-13.929999,1.23
1586083729103,209.59999,-14.29,1.41
1586083729123,209.64,-14.58,1.5
1586083729152,209.65999,-14.79,1.67
1586083729163,209.65999,-15.04,2.01
1586083729184,209.53,-15.61,2.27
1586083729206,209.26,-16.31,2.1699998
1586083729223,209.09,-16.76,2.1699998
1586083729244,209.23999,-16.66,2.3999999
1586083729263,209.54,-16.22,2.56
1586083729284,209.73,-15.71,2.4099998
1586083729304,209.73,-15.42,2.24
1586083729324,209.75,-15.139999,2.22
1586083729360,209.86,-14.71,2.3
1586083729364,210.01999,-14.0199995,2.47
1586083729385,210.11,-13.25,2.6
1586083729403,210.06999,-12.45,2.54
1586083729423,209.94,-11.719999,2.36
1586083729445,209.79,-11.21,2.32
1586083729464,209.64,-11.0,2.35
1586083729484,209.45999,-10.82,2.4299998
1586083729504,209.31,-10.69,2.6399999
1586083729523,209.23,-10.639999,2.8999999
1586083729560,209.20999,-10.639999,3.1299999
1586083729565,209.23999,-10.76,3.23
1586083729585,209.31999,-10.849999,3.1399999
1586083729604,209.42,-10.969999,3.01
1586083729623,209.56999,-11.19,2.97
1586083729644,209.73,-11.36,2.95
1586083729663,209.9,-11.389999,2.95
1586083729685,210.08,-11.3,2.9299998
1586083729704,210.12,-11.23,2.75
1586083729723,209.98999,-11.37,2.45
1586083729759,209.89,-11.74,2.4099998
1586083729764,210.06,-11.86,2.77
1586083729785,210.42,-11.5,3.25
1586083729805,210.70999,-11.12,3.4399998
1586083729823,210.76999,-11.32,3.4399998
1586083729844,210.84999,-11.83,3.55
1586083729863,211.09,-12.099999,3.74
1586083729885,211.42,-12.0199995,3.73
1586083729904,211.76,-11.88,3.61
1586083729924,212.19,-11.83,3.51
1586083729960,212.56,-11.92,3.4199998
1586083729963,212.95999,-11.92,3.1699998
1586083729984,213.31999,-11.75,2.78
1586083730004,213.59999,-11.58,2.4199998
1586083730023,213.83,-11.57,2.22
1586083730045,214.09,-11.599999,2.1399999
1586083730063,214.31999,-11.59,2.03
1586083730084,214.56,-11.599999,1.91
1586083730103,214.79,-11.63,1.81
1586083730123,215.01,-11.69,1.73
1586083730157,215.18,-11.7699995,1.6899999
1586083730164,215.26999,-11.809999,1.65
1586083730184,215.31999,-11.84,1.56
1586083730204,215.29999,-11.92,1.4599999
1586083730223,215.22,-12.19,1.48
1586083730244,215.12,-12.5,1.62
1586083730264,215.12999,-12.57,1.8399999
1586083730286,215.22,-12.53,2.1
1586083730304,215.25,-12.59,2.1399999
1586083730324,215.12,-12.78,1.78
1586083730359,215.06999,-12.61,1.49
1586083730363,215.09999,-11.96,1.43
1586083730384,214.95,-11.5199995,1.4399999
1586083730404,214.53,-11.82,1.4699999
1586083730424,214.12,-12.19,1.49
1586083730443,213.87,-12.19,1.62
1586083730463,213.78,-12.0199995,2.07
1586083730484,213.7,-11.92,2.73
1586083730504,213.53,-11.88,3.1499999
1586083730524,213.23999,-11.7699995,3.26
1586083730562,212.95,-11.55,3.1
1586083730564,212.62,-11.32,2.85
1586083730585,212.34,-11.17,2.72
1586083730604,212.12,-11.15,2.69
1586083730623,211.9,-11.219999,2.6799998
1586083730644,211.7,-11.41,2.72
1586083730663,211.58,-11.509999,2.72
1586083730684,211.53,-11.559999,2.57
1586083730704,211.5,-11.75,2.3999999
1586083730724,211.45999,-12.19,2.37
1586083730753,211.47,-12.69,2.56
1586083730764,211.5,-13.07,2.72
1586083730785,211.53,-13.28,2.6699998
1586083730804,211.62999,-13.37,2.57
1586083730823,211.81,-13.5,2.52
1586083730843,212.01,-13.7699995,2.61
1586083730863,212.15999,-13.96,2.72
1586083730885,212.34999,-14.08,2.8899999
1586083730903,212.42,-14.21,3.01
1586083730923,212.33,-14.58,2.9399998
1586083730951,212.37,-14.73,2.9299998
1586083730963,212.65999,-14.5,3.21
1586083730984,212.98999,-14.179999,3.47
1586083731004,213.12,-14.099999,3.5
1586083731023,213.18,-14.139999,3.49
1586083731043,213.31,-14.07,3.56
1586083731063,213.56,-13.809999,3.74
1586083731084,213.94,-13.469999,3.9199998
1586083731103,214.34,-13.179999,3.99
1586083731124,214.79,-12.92,3.9499998
1586083731158,215.15,-12.65,3.8
1586083731163,215.48,-12.2699995,3.56
1586083731184,215.76,-11.889999,3.37
1586083731203,215.98999,-11.639999,3.28
1586083731226,216.20999,-11.5,3.24
1586083731244,216.4,-11.54,3.1999998
1586083731264,216.59999,-11.62,3.24
1586083731285,216.73,-11.58,3.22
1586083731304,216.87,-11.45,3.1799998
1586083731323,217.04,-11.259999,3.1299999
1586083731351,217.11,-11.259999,3.03
1586083731364,217.09,-11.5199995,3.01
1586083731384,217.01,-11.78,3.06
1586083731404,216.81,-12.0,3.0
1586083731424,216.56999,-12.19,2.82
1586083731444,216.31,-12.36,2.52
1586083731463,216.04,-12.45,2.1299999
1586083731484,215.56,-12.67,1.5999999
1586083731503,215.12,-12.75,1.3199999
1586083731523,214.78,-12.63,1.3299999
1586083731550,214.54999,-12.42,1.39
1586083731564,214.31,-12.36,1.4499999
1586083731584,214.06999,-12.46,1.65
1586083731604,213.95999,-12.44,1.8199999
1586083731623,213.92,-12.309999,1.91
1586083731643,213.87,-12.19,1.9599999
1586083731663,213.78,-12.009999,1.79
1586083731684,213.61,-11.88,1.39
1586083731703,213.43,-11.929999,1.2099999
1586083731724,213.31,-12.03,1.43
1586083731757,213.18,-12.12,1.62
1586083731765,213.01,-12.179999,1.66
1586083731784,212.81,-12.16,1.52
1586083731805,212.61,-12.179999,1.3399999
1586083731825,212.4,-12.3,1.31
1586083731844,212.28,-12.42,1.4699999
1586083731865,212.20999,-12.5,1.63
1586083731885,212.12,-12.67,1.8299999
1586083731903,212.09999,-12.88,2.05
1586083731923,212.15,-13.08,2.22
1586083731962,212.23,-13.23,2.24
1586083731964,212.37999,-13.33,2.23
1586083731984,212.58,-13.41,2.22
1586083732003,212.81999,-13.45,2.18
1586083732024,213.04999,-13.49,2.1499999
1586083732043,213.26,-13.45,2.06
1586083732064,213.59,-13.07,2.09
1586083732085,214.0,-12.46,2.18
1586083732104,214.15999,-12.21,2.07
1586083732125,214.11,-12.25,1.8399999
1586083732159,214.09999,-12.2699995,1.8299999
1586083732163,214.26,-12.25,2.04
1586083732184,214.59,-12.25,2.2
1586083732205,215.01,-12.2,2.1299999
1586083732223,215.48999,-12.099999,1.87
1586083732243,216.06999,-11.98,1.42
1586083732264,216.56999,-11.809999,0.90999997
1586083732284,217.12,-11.45,0.38
1586083732304,217.62,-11.09,0.049999997
1586083732324,218.01999,-10.96,-0.16
1586083732358,218.19,-11.11,-0.17999999
1586083732363,218.29999,-11.37,-0.08
1586083732384,218.42,-11.62,0.089999996
1586083732405,218.56,-11.719999,0.22
1586083732424,218.7,-11.82,0.37
1586083732445,218.83,-12.03,0.58
1586083732463,218.95,-12.21,0.79999995
1586083732484,219.08,-12.42,1.03
1586083732503,219.09999,-12.599999,1.15
1586083732524,219.04,-12.75,1.24
1586083732558,218.92,-13.009999,1.36
1586083732564,218.7,-13.429999,1.5
1586083732584,218.47,-13.84,1.65
1586083732604,218.22,-14.24,1.8199999
1586083732623,217.83,-14.83,1.8499999
1586083732643,217.33,-15.759999,1.6999999
1586083732664,216.90999,-16.68,1.73
1586083732684,216.79999,-17.02,2.08
1586083732704,216.84999,-16.97,2.45
1586083732723,216.68,-17.07,2.53
1586083732754,216.2,-17.55,2.3899999
1586083732763,215.65,-18.029999,2.28
1586083732786,215.19,-18.109999,2.27
1586083732804,214.90999,-17.76,2.47
1586083732823,214.72,-17.289999,2.76
1586083732843,214.51,-16.83,3.05
1586083732863,214.29999,-16.5,3.1899998
1586083732884,214.08,-16.16,3.1299999
1586083732904,213.94,-15.849999,3.03
1586083732924,213.79,-15.509999,2.98
1586083732959,213.56999,-15.17,2.85
1586083732963,213.31999,-14.91,2.76
1586083732983,213.01999,-14.78,2.8
1586083733003,212.69,-14.79,2.8799999
1586083733023,212.23,-15.0,2.98
1586083733044,211.73999,-15.42,3.1799998
1586083733063,211.29999,-15.88,3.47
1586083733084,210.87,-16.26,3.84
1586083733104,210.48999,-16.529999,4.16
1586083733123,209.98,-16.82,4.41
1586083733152,209.37,-17.0,4.5299997
1586083733164,208.59,-16.949999,4.5699997
1586083733184,207.73,-16.89,4.5299997
1586083733204,206.56,-17.279999,4.44
1586083733223,205.09999,-17.97,4.46
1586083733243,203.8,-18.21,4.61
1586083733263,202.47,-17.91,4.83
1586083733284,200.92,-17.51,5.0099998
1586083733304,199.40999,-17.33,5.18
1586083733324,197.78,-17.17,5.3199997
1586083733362,195.95999,-16.91,5.3399997
1586083733365,193.93,-16.63,5.35
1586083733384,191.90999,-16.43,5.44
1586083733404,189.87999,-16.27,5.66
1586083733423,187.98,-16.1,5.93
1586083733443,185.86,-15.9,6.16
1586083733463,183.92,-15.71,6.2799997
1586083733484,181.73999,-15.5,6.2999997
1586083733503,179.79,-15.33,6.2799997
1586083733527,177.55,-15.179999,6.35
1586083733552,175.73,-15.07,6.47
1586083733563,173.66,-14.969999,6.58
1586083733585,171.45,-14.9,6.6499996
1586083733605,169.45,-14.849999,6.7
1586083733623,167.39,-14.73,6.75
1586083733644,165.26,-14.589999,6.79
1586083733663,163.33,-14.53,6.81
1586083733684,161.18,-14.5199995,6.83
1586083733704,159.2,-14.5199995,6.8199997
1586083733724,157.06,-14.469999,6.85
1586083733752,155.14,-14.38,6.8599997
1586083733764,153.04,-14.2699995,6.89
1586083733784,151.06,-14.19,6.98
1586083733805,149.22,-14.07,7.04
1586083733823,147.31999,-13.83,7.04
1586083733843,145.45,-13.59,7.0
1586083733863,143.55,-13.44,6.8999996
1586083733884,141.68,-13.4,6.74
1586083733903,140.11,-13.45,6.62
1586083733923,138.45,-13.49,6.5499997
1586083733954,136.91,-13.389999,6.54
1586083733963,135.47,-13.25,6.5899997
1586083733984,134.05,-13.139999,6.68
1586083734005,132.70999,-13.049999,6.73
1586083734027,131.62999,-12.969999,6.72
1586083734043,130.53,-12.849999,6.6499996
1586083734063,129.56999,-12.719999,6.5299997
1586083734084,128.66,-12.57,6.39
1586083734105,127.93,-12.49,6.27
1586083734124,127.21,-12.45,6.15
1586083734155,126.579994,-12.429999,6.0299997
1586083734163,126.09,-12.349999,5.93
1586083734184,125.63,-12.179999,5.7599998
1586083734204,125.25,-12.099999,5.5899997
1586083734223,124.86,-12.12,5.44
1586083734244,124.46,-12.15,5.24
1586083734263,124.159996,-12.15,5.06
1586083734284,123.909996,-12.08,4.97
1586083734303,123.75,-12.0199995,4.97
1586083734323,123.57,-12.03,4.98
1586083734353,123.39,-12.05,4.96
1586083734364,123.189995,-12.04,4.9
1586083734383,123.02,-11.96,4.81
1586083734403,122.84,-11.9,4.7799997
1586083734423,122.649994,-11.849999,4.79
1586083734443,122.46,-11.849999,4.7999997
1586083734463,122.229996,-11.889999,4.81
1586083734485,121.99,-11.929999,4.7999997
1586083734503,121.81,-11.91,4.74
1586083734524,121.659996,-11.889999,4.67
1586083734555,121.57,-11.92,4.64
1586083734563,121.49,-11.94,4.58
1586083734584,121.42,-11.98,4.5099998
1586083734606,121.34,-12.0,4.4
1586083734623,121.25,-12.009999,4.25
1586083734643,121.149994,-12.0199995,4.0899997
1586083734663,121.049995,-12.0199995,3.9599998
1586083734683,120.93,-12.07,3.86
1586083734704,120.82,-12.11,3.77
1586083734724,120.71,-12.12,3.7099998
1586083734753,120.63,-12.099999,3.6399999
1586083734763,120.549995,-12.03,3.56
1586083734784,120.49,-11.96,3.59
1586083734803,120.409996,-11.929999,3.62
1586083734823,120.31,-11.87,3.59
1586083734844,120.2,-11.74,3.48
1586083734863,120.119995,-11.58,3.35
1586083734884,120.03,-11.309999,3.1999998
1586083734904,119.979996,-11.11,3.1599998
1586083734923,119.89,-10.969999,3.1899998
1586083734953,119.78,-10.849999,3.1899998
1586083734964,119.649994,-10.71,3.1899998
1586083734984,119.57,-10.61,3.26
1586083735004,119.49,-10.59,3.32
1586083735023,119.42,-10.55,3.28
1586083735043,119.399994,-10.45,3.1799998
1586083735063,119.45,-10.309999,3.08
1586083735084,119.52,-10.17,3.02
1586083735103,119.579994,-10.08,2.97
1586083735123,119.649994,-10.0,2.8799999
1586083735151,119.7,-9.969999,2.79
1586083735163,119.75,-9.95,2.77
1586083735183,119.829994,-9.88,2.84
1586083735205,119.95,-9.76,2.9299998
1586083735223,120.04,-9.62,2.9399998
1586083735243,120.14,-9.5,2.9199998
1586083735263,120.21999,-9.42,2.9199998
1586083735284,120.28,-9.37,2.9299998
1586083735303,120.29,-9.36,2.95
1586083735324,120.29,-9.349999,2.98
1586083735351,120.299995,-9.2699995,3.0
1586083735363,120.329994,-9.12,3.0
1586083735384,120.38,-9.0199995,3.06
1586083735404,120.409996,-9.01,3.11
1586083735423,120.439995,-8.99,3.11
1586083735444,120.49,-8.94,3.08
1586083735463,120.53,-8.88,3.07
1586083735484,120.59,-8.83,3.11
1586083735504,120.64,-8.83,3.1699998
1586083735524,120.71,-8.929999,3.32
1586083735551,120.78,-9.09,3.4499998
1586083735564,120.829994,-9.2,3.3899999
1586083735584,120.93,-9.3,3.28
1586083735603,121.049995,-9.58,3.25
1586083735623,121.17,-10.13,3.21
1586083735643,121.31,-10.54,3.26
1586083735663,121.46999,-10.9,3.36
1586083735685,121.54,-11.349999,3.32
1586083735703,121.53,-11.69,3.3799999
1586083735723,121.6,-11.92,3.76
1586083735751,121.759995,-12.139999,4.22
1586083735763,121.96999,-12.5,4.66
1586083735785,122.189995,-12.91,4.96
1586083735804,122.399994,-13.24,4.93
1586083735824,122.549995,-13.44,4.5499997
1586083735843,122.71,-13.57,4.14
1586083735863,122.89,-13.66,3.75
1586083735883,123.09,-13.75,3.5
